No.;Time;;;time 2;time 1;delay;;;delay2;delay 1;jitter
1236;11.720.131;11,720131;;11,760906;11,720131;0,040775;;;0,050865;0,040775;0,01009
1237;11.760.906;11,760906;;11,811771;11,760906;0,050865;;;0,037125;0,050865;-0,01374
1238;11.811.771;11,811771;;11,848896;11,811771;0,037125;;;0,020444;0,037125;-0,016681
1239;11.848.896;11,848896;;11,86934;11,848896;0,020444;;;0,052157;0,020444;0,031713
1240;11.869.340;11,86934;;11,921497;11,86934;0,052157;;;0,051296;0,052157;-0,000861
1241;11.921.497;11,921497;;11,972793;11,921497;0,051296;;;0,054055;0,051296;0,002759
1242;11.972.793;11,972793;;12,026848;11,972793;0,054055;;;0,034165;0,054055;-0,01989
1243;12.026.848;12,026848;;12,061013;12,026848;0,034165;;;0,007999;0,034165;-0,026166
1244;12.061.013;12,061013;;12,069012;12,061013;0,007999;;;0;0,007999;-0,007999
1245;12.069.012;12,069012;;12,069012;12,069012;0;;;0;0;0
1246;12.069.012;12,069012;;12,069012;12,069012;0;;;0;0;0
1247;12.069.012;12,069012;;12,069012;12,069012;0;;;0,000422;0;0,000422
1248;12.069.012;12,069012;;12,069434;12,069012;0,000422;;;0,00149;0,000422;0,001068
1249;12.069.434;12,069434;;12,070924;12,069434;0,00149;;;0;0,00149;-0,00149
1250;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1251;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1252;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1253;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1254;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1255;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1256;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1257;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1258;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1259;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1260;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1261;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1262;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1263;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1264;12.070.924;12,070924;;12,070924;12,070924;0;;;0;0;0
1265;12.070.924;12,070924;;12,070924;12,070924;0;;;0,019979;0;0,019979
1266;12.070.924;12,070924;;12,090903;12,070924;0,019979;;;0,020541;0,019979;0,000562
1267;12.090.903;12,090903;;12,111444;12,090903;0,020541;;;0,011349;0,020541;-0,009192
1268;12.111.444;12,111444;;12,122793;12,111444;0,011349;;;0,008517;0,011349;-0,002832
1269;12.122.793;12,122793;;12,13131;12,122793;0,008517;;;0,018643;0,008517;0,010126
1270;12.131.310;12,13131;;12,149953;12,13131;0,018643;;;0,011813;0,018643;-0,00683
1271;12.149.953;12,149953;;12,161766;12,149953;0,011813;;;0,009399;0,011813;-0,002414
1272;12.161.766;12,161766;;12,171165;12,161766;0,009399;;;0,010408;0,009399;0,001009
1273;12.171.165;12,171165;;12,181573;12,171165;0,010408;;;0,008201;0,010408;-0,002207
1274;12.181.573;12,181573;;12,189774;12,181573;0,008201;;;0,013353;0,008201;0,005152
1275;12.189.774;12,189774;;12,203127;12,189774;0,013353;;;0,00023;0,013353;-0,013123
1276;12.203.127;12,203127;;12,203357;12,203127;0,00023;;;0,019439;0,00023;0,019209
1277;12.203.357;12,203357;;12,222796;12,203357;0,019439;;;0,00998;0,019439;-0,009459
1278;12.222.796;12,222796;;12,232776;12,222796;0,00998;;;0,014295;0,00998;0,004315
1279;12.232.776;12,232776;;12,247071;12,232776;0,014295;;;0,024736;0,014295;0,010441
1280;12.247.071;12,247071;;12,271807;12,247071;0,024736;;;0,000204;0,024736;-0,024532
1281;12.271.807;12,271807;;12,272011;12,271807;0,000204;;;0,011909;0,000204;0,011705
1282;12.272.011;12,272011;;12,28392;12,272011;0,011909;;;0,00804;0,011909;-0,003869
1283;12.283.920;12,28392;;12,29196;12,28392;0,00804;;;0,000406;0,00804;-0,007634
1284;12.291.960;12,29196;;12,292366;12,29196;0,000406;;;0,019485;0,000406;0,019079
1285;12.292.366;12,292366;;12,311851;12,292366;0,019485;;;0,013081;0,019485;-0,006404
1286;12.311.851;12,311851;;12,324932;12,311851;0,013081;;;0,014552;0,013081;0,001471
1287;12.324.932;12,324932;;12,339484;12,324932;0,014552;;;0,011018;0,014552;-0,003534
1288;12.339.484;12,339484;;12,350502;12,339484;0,011018;;;0,001553;0,011018;-0,009465
1289;12.350.502;12,350502;;12,352055;12,350502;0,001553;;;0,00066;0,001553;-0,000893
1290;12.352.055;12,352055;;12,352715;12,352055;0,00066;;;0,012166;0,00066;0,011506
1291;12.352.715;12,352715;;12,364881;12,352715;0,012166;;;0,010584;0,012166;-0,001582
1292;12.364.881;12,364881;;12,375465;12,364881;0,010584;;;0,011081;0,010584;0,000497
1293;12.375.465;12,375465;;12,386546;12,375465;0,011081;;;0,016371;0,011081;0,00529
1294;12.386.546;12,386546;;12,402917;12,386546;0,016371;;;0,000292;0,016371;-0,016079
1295;12.402.917;12,402917;;12,403209;12,402917;0,000292;;;0,012578;0,000292;0,012286
1296;12.403.209;12,403209;;12,415787;12,403209;0,012578;;;0,012235;0,012578;-0,000343
1297;12.415.787;12,415787;;12,428022;12,415787;0,012235;;;0,003145;0,012235;-0,00909
1298;12.428.022;12,428022;;12,431167;12,428022;0,003145;;;0,013599;0,003145;0,010454
1299;12.431.167;12,431167;;12,444766;12,431167;0,013599;;;0,00999;0,013599;-0,003609
1300;12.444.766;12,444766;;12,454756;12,444766;0,00999;;;0,000227;0,00999;-0,009763
1301;12.454.756;12,454756;;12,454983;12,454756;0,000227;;;0,053691;0,000227;0,053464
1302;12.454.983;12,454983;;12,508674;12,454983;0,053691;;;0,044567;0,053691;-0,009124
1303;12.508.674;12,508674;;12,553241;12,508674;0,044567;;;0,010828;0,044567;-0,033739
1304;12.553.241;12,553241;;12,564069;12,553241;0,010828;;;0,00471;0,010828;-0,006118
1305;12.564.069;12,564069;;12,568779;12,564069;0,00471;;;0,000804;0,00471;-0,003906
1306;12.568.779;12,568779;;12,569583;12,568779;0,000804;;;0,000228;0,000804;-0,000576
1307;12.569.583;12,569583;;12,569811;12,569583;0,000228;;;0,020221;0,000228;0,019993
1308;12.569.811;12,569811;;12,590032;12,569811;0,020221;;;0,000271;0,020221;-0,01995
1309;12.590.032;12,590032;;12,590303;12,590032;0,000271;;;0;0,000271;-0,000271
1310;12.590.303;12,590303;;12,590303;12,590303;0;;;0;0;0
1311;12.590.303;12,590303;;12,590303;12,590303;0;;;0,019051;0;0,019051
1312;12.590.303;12,590303;;12,609354;12,590303;0,019051;;;0,011253;0,019051;-0,007798
1313;12.609.354;12,609354;;12,620607;12,609354;0,011253;;;0,010765;0,011253;-0,000488
1314;12.620.607;12,620607;;12,631372;12,620607;0,010765;;;0,0003;0,010765;-0,010465
1315;12.631.372;12,631372;;12,631672;12,631372;0,0003;;;0;0,0003;-0,0003
1316;12.631.672;12,631672;;12,631672;12,631672;0;;;0;0;0
1317;12.631.672;12,631672;;12,631672;12,631672;0;;;0,00544;0;0,00544
1318;12.631.672;12,631672;;12,637112;12,631672;0,00544;;;0,000231;0,00544;-0,005209
1319;12.637.112;12,637112;;12,637343;12,637112;0,000231;;;0,042338;0,000231;0,042107
1320;12.637.343;12,637343;;12,679681;12,637343;0,042338;;;0,000876;0,042338;-0,041462
1321;12.679.681;12,679681;;12,680557;12,679681;0,000876;;;0,003556;0,000876;0,00268
1322;12.680.557;12,680557;;12,684113;12,680557;0,003556;;;0,000265;0,003556;-0,003291
1323;12.684.113;12,684113;;12,684378;12,684113;0,000265;;;0,022489;0,000265;0,022224
1324;12.684.378;12,684378;;12,706867;12,684378;0,022489;;;0,010813;0,022489;-0,011676
1325;12.706.867;12,706867;;12,71768;12,706867;0,010813;;;0,010071;0,010813;-0,000742
1326;12.717.680;12,71768;;12,727751;12,71768;0,010071;;;0,010938;0,010071;0,000867
1327;12.727.751;12,727751;;12,738689;12,727751;0,010938;;;6E-05;0,010938;-0,010878
1328;12.738.689;12,738689;;12,738749;12,738689;6E-05;;;0,018522;6E-05;0,018462
1329;12.738.749;12,738749;;12,757271;12,738749;0,018522;;;0,01396;0,018522;-0,004562
1330;12.757.271;12,757271;;12,771231;12,757271;0,01396;;;0,008284;0,01396;-0,005676
1331;12.771.231;12,771231;;12,779515;12,771231;0,008284;;;0,011066;0,008284;0,002782
1332;12.779.515;12,779515;;12,790581;12,779515;0,011066;;;0,011244;0,011066;0,000178
1333;12.790.581;12,790581;;12,801825;12,790581;0,011244;;;0,00024;0,011244;-0,011004
1334;12.801.825;12,801825;;12,802065;12,801825;0,00024;;;0;0,00024;-0,00024
1335;12.802.065;12,802065;;12,802065;12,802065;0;;;6,3E-05;0;6,3E-05
1336;12.802.065;12,802065;;12,802128;12,802065;6,3E-05;;;0,026713;6,3E-05;0,02665
1337;12.802.128;12,802128;;12,828841;12,802128;0,026713;;;0,001764;0,026713;-0,024949
1338;12.828.841;12,828841;;12,830605;12,828841;0,001764;;;0,009199;0,001764;0,007435
1339;12.830.605;12,830605;;12,839804;12,830605;0,009199;;;0,00028;0,009199;-0,008919
1340;12.839.804;12,839804;;12,840084;12,839804;0,00028;;;0,019747;0,00028;0,019467
1341;12.840.084;12,840084;;12,859831;12,840084;0,019747;;;0,013065;0,019747;-0,006682
1342;12.859.831;12,859831;;12,872896;12,859831;0,013065;;;0,008313;0,013065;-0,004752
1343;12.872.896;12,872896;;12,881209;12,872896;0,008313;;;0,010536;0,008313;0,002223
1344;12.881.209;12,881209;;12,891745;12,881209;0,010536;;;0,00909;0,010536;-0,001446
1345;12.891.745;12,891745;;12,900835;12,891745;0,00909;;;0,022093;0,00909;0,013003
1346;12.900.835;12,900835;;12,922928;12,900835;0,022093;;;0,000293;0,022093;-0,0218
1347;12.922.928;12,922928;;12,923221;12,922928;0,000293;;;0,017683;0,000293;0,01739
1348;12.923.221;12,923221;;12,940904;12,923221;0,017683;;;0,011371;0,017683;-0,006312
1349;12.940.904;12,940904;;12,952275;12,940904;0,011371;;;0,009541;0,011371;-0,00183
1350;12.952.275;12,952275;;12,961816;12,952275;0,009541;;;0,011727;0,009541;0,002186
1351;12.961.816;12,961816;;12,973543;12,961816;0,011727;;;0,031326;0,011727;0,019599
1352;12.973.543;12,973543;;13,004869;12,973543;0,031326;;;0,009028;0,031326;-0,022298
1353;13.004.869;13,004869;;13,013897;13,004869;0,009028;;;0,000881;0,009028;-0,008147
1354;13.013.897;13,013897;;13,014778;13,013897;0,000881;;;0,016099;0,000881;0,015218
1355;13.014.778;13,014778;;13,030877;13,014778;0,016099;;;0,00893;0,016099;-0,007169
1356;13.030.877;13,030877;;13,039807;13,030877;0,00893;;;0,021748;0,00893;0,012818
1357;13.039.807;13,039807;;13,061555;13,039807;0,021748;;;0,032327;0,021748;0,010579
1358;13.061.555;13,061555;;13,093882;13,061555;0,032327;;;0,000316;0,032327;-0,032011
1359;13.093.882;13,093882;;13,094198;13,093882;0,000316;;;0,010173;0,000316;0,009857
1360;13.094.198;13,094198;;13,104371;13,094198;0,010173;;;0,02049;0,010173;0,010317
1361;13.104.371;13,104371;;13,124861;13,104371;0,02049;;;0,040007;0,02049;0,019517
1362;13.124.861;13,124861;;13,164868;13,124861;0,040007;;;0,010029;0,040007;-0,029978
1363;13.164.868;13,164868;;13,174897;13,164868;0,010029;;;0,008994;0,010029;-0,001035
1364;13.174.897;13,174897;;13,183891;13,174897;0,008994;;;0,022988;0,008994;0,013994
1365;13.183.891;13,183891;;13,206879;13,183891;0,022988;;;0,019989;0,022988;-0,002999
1366;13.206.879;13,206879;;13,226868;13,206879;0,019989;;;0,017953;0,019989;-0,002036
1367;13.226.868;13,226868;;13,244821;13,226868;0,017953;;;0,020077;0,017953;0,002124
1368;13.244.821;13,244821;;13,264898;13,244821;0,020077;;;0,00999;0,020077;-0,010087
1369;13.264.898;13,264898;;13,274888;13,264898;0,00999;;;0,010374;0,00999;0,000384
1370;13.274.888;13,274888;;13,285262;13,274888;0,010374;;;0,027934;0,010374;0,01756
1371;13.285.262;13,285262;;13,313196;13,285262;0,027934;;;0,000328;0,027934;-0,027606
1372;13.313.196;13,313196;;13,313524;13,313196;0,000328;;;0,00834;0,000328;0,008012
1373;13.313.524;13,313524;;13,321864;13,313524;0,00834;;;0,010022;0,00834;0,001682
1374;13.321.864;13,321864;;13,331886;13,321864;0,010022;;;0,044545;0,010022;0,034523
1375;13.331.886;13,331886;;13,376431;13,331886;0,044545;;;0,013423;0,044545;-0,031122
1376;13.376.431;13,376431;;13,389854;13,376431;0,013423;;;0,000353;0,013423;-0,01307
1377;13.389.854;13,389854;;13,390207;13,389854;0,000353;;;0,060075;0,000353;0,059722
1378;13.390.207;13,390207;;13,450282;13,390207;0,060075;;;0;0,060075;-0,060075
1379;13.450.282;13,450282;;13,450282;13,450282;0;;;0,002177;0;0,002177
1380;13.450.282;13,450282;;13,452459;13,450282;0,002177;;;0,000385;0,002177;-0,001792
1381;13.452.459;13,452459;;13,452844;13,452459;0,000385;;;0,025656;0,000385;0,025271
1382;13.452.844;13,452844;;13,4785;13,452844;0,025656;;;0,0203;0,025656;-0,005356
1383;13.478.500;13,4785;;13,4988;13,4785;0,0203;;;0,021996;0,0203;0,001696
1384;13.498.800;13,4988;;13,520796;13,4988;0,021996;;;0,000282;0,021996;-0,021714
1385;13.520.796;13,520796;;13,521078;13,520796;0,000282;;;0,011061;0,000282;0,010779
1386;13.521.078;13,521078;;13,532139;13,521078;0,011061;;;0,00762;0,011061;-0,003441
1387;13.532.139;13,532139;;13,539759;13,532139;0,00762;;;0,021622;0,00762;0,014002
1388;13.539.759;13,539759;;13,561381;13,539759;0,021622;;;0;0,021622;-0,021622
1389;13.561.381;13,561381;;13,561381;13,561381;0;;;0,017021;0;0,017021
1390;13.561.381;13,561381;;13,578402;13,561381;0,017021;;;0,000189;0,017021;-0,016832
1391;13.578.402;13,578402;;13,578591;13,578402;0,000189;;;0;0,000189;-0,000189
1392;13.578.591;13,578591;;13,578591;13,578591;0;;;0,021229;0;0,021229
1393;13.578.591;13,578591;;13,59982;13,578591;0,021229;;;0,041263;0,021229;0,020034
1394;13.599.820;13,59982;;13,641083;13,59982;0,041263;;;0,012939;0,041263;-0,028324
1395;13.641.083;13,641083;;13,654022;13,641083;0,012939;;;0,021172;0,012939;0,008233
1396;13.654.022;13,654022;;13,675194;13,654022;0,021172;;;0,019624;0,021172;-0,001548
1397;13.675.194;13,675194;;13,694818;13,675194;0,019624;;;0,0002;0,019624;-0,019424
1398;13.694.818;13,694818;;13,695018;13,694818;0,0002;;;0,010143;0,0002;0,009943
1399;13.695.018;13,695018;;13,705161;13,695018;0,010143;;;0,017696;0,010143;0,007553
1400;13.705.161;13,705161;;13,722857;13,705161;0,017696;;;0,000335;0,017696;-0,017361
1401;13.722.857;13,722857;;13,723192;13,722857;0,000335;;;0,058676;0,000335;0,058341
1402;13.723.192;13,723192;;13,781868;13,723192;0,058676;;;0,000284;0,058676;-0,058392
1403;13.781.868;13,781868;;13,782152;13,781868;0,000284;;;0;0,000284;-0,000284
1404;13.782.152;13,782152;;13,782152;13,782152;0;;;0;0;0
1405;13.782.152;13,782152;;13,782152;13,782152;0;;;0,000137;0;0,000137
1406;13.782.152;13,782152;;13,782289;13,782152;0,000137;;;0,000223;0,000137;8,6E-05
1407;13.782.289;13,782289;;13,782512;13,782289;0,000223;;;0,003085;0,000223;0,002862
1408;13.782.512;13,782512;;13,785597;13,782512;0,003085;;;0,010497;0,003085;0,007412
1409;13.785.597;13,785597;;13,796094;13,785597;0,010497;;;0,009829;0,010497;-0,000668
1410;13.796.094;13,796094;;13,805923;13,796094;0,009829;;;0,006803;0,009829;-0,003026
1411;13.805.923;13,805923;;13,812726;13,805923;0,006803;;;0,028055;0,006803;0,021252
1412;13.812.726;13,812726;;13,840781;13,812726;0,028055;;;0,000216;0,028055;-0,027839
1413;13.840.781;13,840781;;13,840997;13,840781;0,000216;;;0,011086;0,000216;0,01087
1414;13.840.997;13,840997;;13,852083;13,840997;0,011086;;;0,040327;0,011086;0,029241
1415;13.852.083;13,852083;;13,89241;13,852083;0,040327;;;0,001605;0,040327;-0,038722
1416;13.892.410;13,89241;;13,894015;13,89241;0,001605;;;0,00142;0,001605;-0,000185
1417;13.894.015;13,894015;;13,895435;13,894015;0,00142;;;0;0,00142;-0,00142
1418;13.895.435;13,895435;;13,895435;13,895435;0;;;0;0;0
1419;13.895.435;13,895435;;13,895435;13,895435;0;;;0;0;0
1420;13.895.435;13,895435;;13,895435;13,895435;0;;;0;0;0
1421;13.895.435;13,895435;;13,895435;13,895435;0;;;0,000244;0;0,000244
1422;13.895.435;13,895435;;13,895679;13,895435;0,000244;;;0,010757;0,000244;0,010513
1423;13.895.679;13,895679;;13,906436;13,895679;0,010757;;;0,033455;0,010757;0,022698
1424;13.906.436;13,906436;;13,939891;13,906436;0,033455;;;0,00343;0,033455;-0,030025
1425;13.939.891;13,939891;;13,943321;13,939891;0,00343;;;0,000324;0,00343;-0,003106
1426;13.943.321;13,943321;;13,943645;13,943321;0,000324;;;0;0,000324;-0,000324
1427;13.943.645;13,943645;;13,943645;13,943645;0;;;0;0;0
1428;13.943.645;13,943645;;13,943645;13,943645;0;;;0;0;0
1429;13.943.645;13,943645;;13,943645;13,943645;0;;;0,022079;0;0,022079
1430;13.943.645;13,943645;;13,965724;13,943645;0,022079;;;0,007751;0,022079;-0,014328
1431;13.965.724;13,965724;;13,973475;13,965724;0,007751;;;0,000348;0,007751;-0,007403
1432;13.973.475;13,973475;;13,973823;13,973475;0,000348;;;0,043872;0,000348;0,043524
1433;13.973.823;13,973823;;14,017695;13,973823;0,043872;;;0,023645;0,043872;-0,020227
1434;14.017.695;14,017695;;14,04134;14,017695;0,023645;;;0;0,023645;-0,023645
1435;14.041.340;14,04134;;14,04134;14,04134;0;;;0;0;0
1436;14.041.340;14,04134;;14,04134;14,04134;0;;;0;0;0
1437;14.041.340;14,04134;;14,04134;14,04134;0;;;0;0;0
1438;14.041.340;14,04134;;14,04134;14,04134;0;;;0,004561;0;0,004561
1439;14.041.340;14,04134;;14,045901;14,04134;0,004561;;;0,000215;0,004561;-0,004346
1440;14.045.901;14,045901;;14,046116;14,045901;0,000215;;;0,022709;0,000215;0,022494
1441;14.046.116;14,046116;;14,068825;14,046116;0,022709;;;0,011033;0,022709;-0,011676
1442;14.068.825;14,068825;;14,079858;14,068825;0,011033;;;0,001064;0,011033;-0,009969
1443;14.079.858;14,079858;;14,080922;14,079858;0,001064;;;0,041473;0,001064;0,040409
1444;14.080.922;14,080922;;14,122395;14,080922;0,041473;;;0,00034;0,041473;-0,041133
1445;14.122.395;14,122395;;14,122735;14,122395;0,00034;;;0;0,00034;-0,00034
1446;14.122.735;14,122735;;14,122735;14,122735;0;;;0,000176;0;0,000176
1447;14.122.735;14,122735;;14,122911;14,122735;0,000176;;;0,00127;0,000176;0,001094
1448;14.122.911;14,122911;;14,124181;14,122911;0,00127;;;0,000274;0,00127;-0,000996
1449;14.124.181;14,124181;;14,124455;14,124181;0,000274;;;0,052969;0,000274;0,052695
1450;14.124.455;14,124455;;14,177424;14,124455;0,052969;;;0,00026;0,052969;-0,052709
1451;14.177.424;14,177424;;14,177684;14,177424;0,00026;;;0,053728;0,00026;0,053468
1452;14.177.684;14,177684;;14,231412;14,177684;0,053728;;;0,053045;0,053728;-0,000683
1453;14.231.412;14,231412;;14,284457;14,231412;0,053045;;;0,051045;0,053045;-0,002
1454;14.284.457;14,284457;;14,335502;14,284457;0,051045;;;0,039897;0,051045;-0,011148
1455;14.335.502;14,335502;;14,375399;14,335502;0,039897;;;0,00046;0,039897;-0,039437
1456;14.375.399;14,375399;;14,375859;14,375399;0,00046;;;0;0,00046;-0,00046
1457;14.375.859;14,375859;;14,375859;14,375859;0;;;0;0;0
1458;14.375.859;14,375859;;14,375859;14,375859;0;;;0;0;0
1459;14.375.859;14,375859;;14,375859;14,375859;0;;;0;0;0
1460;14.375.859;14,375859;;14,375859;14,375859;0;;;0,01062;0;0,01062
1461;14.375.859;14,375859;;14,386479;14,375859;0,01062;;;0,010994;0,01062;0,000374
1462;14.386.479;14,386479;;14,397473;14,386479;0,010994;;;0,021875;0,010994;0,010881
1463;14.397.473;14,397473;;14,419348;14,397473;0,021875;;;0,020566;0,021875;-0,001309
1464;14.419.348;14,419348;;14,439914;14,419348;0,020566;;;0,012954;0,020566;-0,007612
1465;14.439.914;14,439914;;14,452868;14,439914;0,012954;;;0,017956;0,012954;0,005002
1466;14.452.868;14,452868;;14,470824;14,452868;0,017956;;;0,008258;0,017956;-0,009698
1467;14.470.824;14,470824;;14,479082;14,470824;0,008258;;;0,000381;0,008258;-0,007877
1468;14.479.082;14,479082;;14,479463;14,479082;0,000381;;;0;0,000381;-0,000381
1469;14.479.463;14,479463;;14,479463;14,479463;0;;;0;0;0
1470;14.479.463;14,479463;;14,479463;14,479463;0;;;0,000258;0;0,000258
1471;14.479.463;14,479463;;14,479721;14,479463;0,000258;;;0,031213;0,000258;0,030955
1472;14.479.721;14,479721;;14,510934;14,479721;0,031213;;;0,009655;0,031213;-0,021558
1473;14.510.934;14,510934;;14,520589;14,510934;0,009655;;;0,000363;0,009655;-0,009292
1474;14.520.589;14,520589;;14,520952;14,520589;0,000363;;;0;0,000363;-0,000363
1475;14.520.952;14,520952;;14,520952;14,520952;0;;;0,003046;0;0,003046
1476;14.520.952;14,520952;;14,523998;14,520952;0,003046;;;0,000316;0,003046;-0,00273
1477;14.523.998;14,523998;;14,524314;14,523998;0,000316;;;0;0,000316;-0,000316
1478;14.524.314;14,524314;;14,524314;14,524314;0;;;0,003342;0;0,003342
1479;14.524.314;14,524314;;14,527656;14,524314;0,003342;;;0,00037;0,003342;-0,002972
1480;14.527.656;14,527656;;14,528026;14,527656;0,00037;;;0;0,00037;-0,00037
1481;14.528.026;14,528026;;14,528026;14,528026;0;;;0;0;0
1482;14.528.026;14,528026;;14,528026;14,528026;0;;;0;0;0
1483;14.528.026;14,528026;;14,528026;14,528026;0;;;0,000652;0;0,000652
1484;14.528.026;14,528026;;14,528678;14,528026;0,000652;;;0;0,000652;-0,000652
1485;14.528.678;14,528678;;14,528678;14,528678;0;;;0;0;0
1486;14.528.678;14,528678;;14,528678;14,528678;0;;;0;0;0
1487;14.528.678;14,528678;;14,528678;14,528678;0;;;0,003091;0;0,003091
1488;14.528.678;14,528678;;14,531769;14,528678;0,003091;;;0,000246;0,003091;-0,002845
1489;14.531.769;14,531769;;14,532015;14,531769;0,000246;;;0,000128;0,000246;-0,000118
1490;14.532.015;14,532015;;14,532143;14,532015;0,000128;;;0,000318;0,000128;0,00019
1491;14.532.143;14,532143;;14,532461;14,532143;0,000318;;;0,002488;0,000318;0,00217
1492;14.532.461;14,532461;;14,534949;14,532461;0,002488;;;0,000653;0,002488;-0,001835
1493;14.534.949;14,534949;;14,535602;14,534949;0,000653;;;0;0,000653;-0,000653
1494;14.535.602;14,535602;;14,535602;14,535602;0;;;0;0;0
1495;14.535.602;14,535602;;14,535602;14,535602;0;;;0;0;0
1496;14.535.602;14,535602;;14,535602;14,535602;0;;;0;0;0
1497;14.535.602;14,535602;;14,535602;14,535602;0;;;0;0;0
1498;14.535.602;14,535602;;14,535602;14,535602;0;;;0,000524;0;0,000524
1499;14.535.602;14,535602;;14,536126;14,535602;0,000524;;;0;0,000524;-0,000524
1500;14.536.126;14,536126;;14,536126;14,536126;0;;;0,052332;0;0,052332
1501;14.536.126;14,536126;;14,588458;14,536126;0,052332;;;0,053057;0,052332;0,000725
1502;14.588.458;14,588458;;14,641515;14,588458;0,053057;;;0,042767;0,053057;-0,01029
1503;14.641.515;14,641515;;14,684282;14,641515;0,042767;;;0,006525;0,042767;-0,036242
1504;14.684.282;14,684282;;14,690807;14,684282;0,006525;;;0;0,006525;-0,006525
1505;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1506;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1507;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1508;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1509;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1510;14.690.807;14,690807;;14,690807;14,690807;0;;;0;0;0
1511;14.690.807;14,690807;;14,690807;14,690807;0;;;0,000197;0;0,000197
1512;14.690.807;14,690807;;14,691004;14,690807;0,000197;;;0,00026;0,000197;6,3E-05
1513;14.691.004;14,691004;;14,691264;14,691004;0,00026;;;0;0,00026;-0,00026
1514;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1515;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1516;14.691.264;14,691264;;14,691264;14,691264;0;;;5E-06;0;5E-06
1517;14.691.264;14,691264;;14,691269;14,691264;5E-06;;;-5E-06;5E-06;-1E-05
1518;14.691.269;14,691269;;14,691264;14,691269;-5E-06;;;0;-5E-06;5E-06
1519;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1520;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1521;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1522;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1523;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1524;14.691.264;14,691264;;14,691264;14,691264;0;;;0;0;0
1525;14.691.264;14,691264;;14,691264;14,691264;0;;;0,000381;0;0,000381
1526;14.691.264;14,691264;;14,691645;14,691264;0,000381;;;0,014841;0,000381;0,01446
1527;14.691.645;14,691645;;14,706486;14,691645;0,014841;;;0,007926;0,014841;-0,006915
1528;14.706.486;14,706486;;14,714412;14,706486;0,007926;;;0,000213;0,007926;-0,007713
1529;14.714.412;14,714412;;14,714625;14,714412;0,000213;;;0,017231;0,000213;0,017018
1530;14.714.625;14,714625;;14,731856;14,714625;0,017231;;;0,021947;0,017231;0,004716
1531;14.731.856;14,731856;;14,753803;14,731856;0,021947;;;0,003384;0,021947;-0,018563
1532;14.753.803;14,753803;;14,757187;14,753803;0,003384;;;0,011081;0,003384;0,007697
1533;14.757.187;14,757187;;14,768268;14,757187;0,011081;;;0,001139;0,011081;-0,009942
1534;14.768.268;14,768268;;14,769407;14,768268;0,001139;;;0;0,001139;-0,001139
1535;14.769.407;14,769407;;14,769407;14,769407;0;;;0,015445;0;0,015445
1536;14.769.407;14,769407;;14,784852;14,769407;0,015445;;;0,006954;0,015445;-0,008491
1537;14.784.852;14,784852;;14,791806;14,784852;0,006954;;;0,000236;0,006954;-0,006718
1538;14.791.806;14,791806;;14,792042;14,791806;0,000236;;;0,011758;0,000236;0,011522
1539;14.792.042;14,792042;;14,8038;14,792042;0,011758;;;0,029099;0,011758;0,017341
1540;14.803.800;14,8038;;14,832899;14,8038;0,029099;;;0,010969;0,029099;-0,01813
1541;14.832.899;14,832899;;14,843868;14,832899;0,010969;;;0,001794;0,010969;-0,009175
1542;14.843.868;14,843868;;14,845662;14,843868;0,001794;;;0,019243;0,001794;0,017449
1543;14.845.662;14,845662;;14,864905;14,845662;0,019243;;;0,022451;0,019243;0,003208
1544;14.864.905;14,864905;;14,887356;14,864905;0,022451;;;0,000308;0,022451;-0,022143
1545;14.887.356;14,887356;;14,887664;14,887356;0,000308;;;0,011153;0,000308;0,010845
1546;14.887.664;14,887664;;14,898817;14,887664;0,011153;;;0,014297;0,011153;0,003144
1547;14.898.817;14,898817;;14,913114;14,898817;0,014297;;;0,012906;0,014297;-0,001391
